Timestamp,Detected Label
2024-12-08 20:05:54,american flag: 1.04
2024-12-08 20:05:54,paint brush: 1.03
2024-12-08 20:05:54,sheet: 1.01
2024-12-08 20:05:54,flag: 1.01
2024-12-08 20:05:54,notepad: 1.00
2024-12-08 20:05:54,box: 1.00
2024-12-08 20:05:56,rectangle: 1.19
2024-12-08 20:05:56,card: 1.13
2024-12-08 20:05:56,paint: 1.12
2024-12-08 20:05:56,folder: 1.06
2024-12-08 20:05:56,paint brush: 1.03
2024-12-08 20:05:56,american flag: 1.02
2024-12-08 20:05:56,box: 1.01
2024-12-08 20:05:56,flag: 1.00
2024-12-08 20:05:56,sheet: 1.00
2024-12-08 20:05:56,notepad: 0.99
2024-12-08 20:05:58,rectangle: 1.15
2024-12-08 20:05:58,card: 1.09
2024-12-08 20:05:58,paint: 1.08
2024-12-08 20:05:58,folder: 1.04
2024-12-08 20:05:58,paint brush: 1.00
2024-12-08 20:05:58,american flag: 0.98
2024-12-08 20:05:58,sheet: 0.98
2024-12-08 20:05:58,box: 0.98
2024-12-08 20:05:58,flag: 0.96
2024-12-08 20:05:58,notepad: 0.96
2024-12-08 20:06:00,rectangle: 1.14
2024-12-08 20:06:00,card: 1.06
2024-12-08 20:06:00,paint: 1.04
2024-12-08 20:06:00,folder: 1.03
2024-12-08 20:06:00,box: 0.98
2024-12-08 20:06:00,paint brush: 0.98
2024-12-08 20:06:00,sheet: 0.96
2024-12-08 20:06:00,holepunch: 0.95
2024-12-08 20:06:00,notepad: 0.95
2024-12-08 20:06:00,american flag: 0.95
2024-12-08 20:06:02,rectangle: 1.13
2024-12-08 20:06:02,card: 1.03
2024-12-08 20:06:02,folder: 1.02
2024-12-08 20:06:02,paint: 1.00
2024-12-08 20:06:02,phone: 0.99
2024-12-08 20:06:02,box: 0.97
2024-12-08 20:06:02,camera: 0.95
2024-12-08 20:06:02,sheet: 0.95
2024-12-08 20:06:02,notepad: 0.94
2024-12-08 20:06:02,holepunch: 0.94
2024-12-08 20:06:04,rectangle: 1.09
2024-12-08 20:06:04,card: 1.00
2024-12-08 20:06:04,folder: 0.99
2024-12-08 20:06:04,paint: 0.97
2024-12-08 20:06:04,phone: 0.96
2024-12-08 20:06:04,box: 0.94
2024-12-08 20:06:04,sheet: 0.94
2024-12-08 20:06:04,camera: 0.94
2024-12-08 20:06:04,paint brush: 0.93
2024-12-08 20:06:04,korean: 0.92
2024-12-08 20:06:06,rectangle: 1.07
2024-12-08 20:06:06,card: 0.99
2024-12-08 20:06:06,folder: 0.98
2024-12-08 20:06:06,korean: 0.96
2024-12-08 20:06:06,phone: 0.96
2024-12-08 20:06:06,paint: 0.95
2024-12-08 20:06:06,camera: 0.95
2024-12-08 20:06:06,sheet: 0.94
2024-12-08 20:06:06,asian: 0.93
2024-12-08 20:06:06,box: 0.93
2024-12-08 20:06:08,rectangle: 1.05
2024-12-08 20:06:08,korean: 0.98
2024-12-08 20:06:08,asian: 0.97
2024-12-08 20:06:08,folder: 0.97
2024-12-08 20:06:08,card: 0.96
2024-12-08 20:06:08,camera: 0.94
2024-12-08 20:06:08,sheet: 0.94
2024-12-08 20:06:08,phone: 0.94
2024-12-08 20:06:08,paint: 0.93
2024-12-08 20:06:08,paint brush: 0.92
